timestamp,open,high,low,close,volume
2017-01-05 19:00:00+00:00,1181.698,1182.078,1179.699,1180.809,2.55704
2017-01-05 20:00:00+00:00,1180.859,1181.339,1179.891,1181.048,2.379046
2017-01-05 21:00:00+00:00,1181.059,1181.178,1179.318,1179.468,0.68113
2017-01-05 22:00:00+00:00,1179.461,1179.461,1179.461,1179.461,7.5e-05
2017-01-05 23:00:00+00:00,1179.549,1181.289,1179.178,1180.772,1.11293
2017-01-06 00:00:00+00:00,1180.772,1181.419,1178.281,1178.522,1.32475
2017-01-06 01:00:00+00:00,1178.571,1179.142,1177.0,1177.498,2.5573
2017-01-06 02:00:00+00:00,1177.519,1179.279,1176.651,1178.759,2.4392
2017-01-06 03:00:00+00:00,1178.748,1179.789,1177.109,1178.408,2.21888
2017-01-06 04:00:00+00:00,1178.408,1182.155,1175.849,1177.478,1.86888
2017-01-06 05:00:00+00:00,1177.529,1177.529,1175.409,1176.229,2.53425
2017-01-06 06:00:00+00:00,1176.208,1177.109,1173.839,1174.431,2.87088
2017-01-06 07:00:00+00:00,1174.471,1175.289,1173.728,1174.689,3.39187
2017-01-06 08:00:00+00:00,1174.739,1176.909,1174.438,1176.788,3.64363
2017-01-06 09:00:00+00:00,1176.738,1178.638,1175.978,1178.202,3.16623
2017-01-06 10:00:00+00:00,1178.212,1179.199,1177.528,1179.089,2.95374
2017-01-06 11:00:00+00:00,1179.109,1179.348,1176.958,1177.391,2.38163
2017-01-06 12:00:00+00:00,1177.381,1177.388,1175.428,1176.099,2.57581
2017-01-06 13:00:00+00:00,1176.099,1182.649,1171.579,1173.658,6.59272
2017-01-06 14:00:00+00:00,1173.758,1179.139,1172.158,1176.401,6.5893
2017-01-06 15:00:00+00:00,1176.351,1178.718,1175.379,1175.502,4.71248
2017-01-06 16:00:00+00:00,1175.592,1176.339,1171.149,1173.271,4.81536
2017-01-06 17:00:00+00:00,1173.271,1174.829,1172.278,1173.909,3.21079
2017-01-06 18:00:00+00:00,1173.899,1174.609,1170.919,1171.049,3.56162
2017-01-06 19:00:00+00:00,1171.019,1172.928,1170.999,1172.199,2.40008
2017-01-06 20:00:00+00:00,1172.232,1173.268,1171.198,1172.908,2.08512
2017-01-06 21:00:00+00:00,1172.889,1172.889,1171.288,1172.158,0.22851
2017-01-08 23:00:00+00:00,1172.591,1173.972,1171.588,1173.841,0.47981
2017-01-09 00:00:00+00:00,1173.791,1174.618,1172.641,1174.151,1.01727
2017-01-09 01:00:00+00:00,1174.231,1175.962,1173.841,1175.532,1.21138
2017-01-09 02:00:00+00:00,1175.509,1176.538,1174.949,1175.268,1.6821
2017-01-09 03:00:00+00:00,1175.318,1175.809,1174.368,1174.758,1.36503
2017-01-09 04:00:00+00:00,1174.681,1175.059,1174.149,1174.558,1.1876
2017-01-09 05:00:00+00:00,1174.548,1174.928,1172.938,1173.638,1.84882
2017-01-09 06:00:00+00:00,1173.639,1174.519,1172.958,1174.061,2.21266
2017-01-09 07:00:00+00:00,1174.068,1174.649,1173.168,1173.898,2.74734
2017-01-09 08:00:00+00:00,1173.941,1178.259,1173.941,1177.908,3.95644
2017-01-09 09:00:00+00:00,1177.859,1178.629,1175.828,1176.039,3.59092
2017-01-09 10:00:00+00:00,1176.038,1176.959,1175.368,1176.749,2.66453
2017-01-09 11:00:00+00:00,1176.749,1180.878,1176.549,1179.731,3.65049
2017-01-09 12:00:00+00:00,1179.732,1180.298,1178.088,1178.408,2.57061
2017-01-09 13:00:00+00:00,1178.418,1181.768,1178.139,1180.629,3.32977
2017-01-09 14:00:00+00:00,1180.629,1181.928,1178.221,1178.442,5.35885
2017-01-09 15:00:00+00:00,1178.521,1179.928,1177.422,1178.909,4.38455
2017-01-09 16:00:00+00:00,1178.878,1183.898,1178.869,1183.148,3.99861
2017-01-09 17:00:00+00:00,1183.138,1184.088,1181.628,1182.719,2.35672
2017-01-09 18:00:00+00:00,1182.699,1186.078,1182.398,1183.299,2.55395
2017-01-09 19:00:00+00:00,1183.309,1184.648,1182.968,1184.098,1.8503
2017-01-09 20:00:00+00:00,1184.138,1184.808,1182.238,1182.459,1.83129
2017-01-09 21:00:00+00:00,1182.449,1182.498,1180.888,1180.888,0.55438
2017-01-09 23:00:00+00:00,1182.428,1182.678,1181.009,1182.499,0.74185
2017-01-10 00:00:00+00:00,1182.388,1183.468,1180.948,1181.629,2.18189
2017-01-10 01:00:00+00:00,1181.618,1182.938,1180.298,1181.028,2.16988
2017-01-10 02:00:00+00:00,1181.009,1185.359,1180.099,1184.269,2.49898
2017-01-10 03:00:00+00:00,1184.258,1187.188,1184.109,1185.978,2.45865
2017-01-10 04:00:00+00:00,1185.939,1186.359,1184.548,1184.678,1.94953
2017-01-10 05:00:00+00:00,1184.688,1186.448,1183.768,1186.349,2.20594
2017-01-10 06:00:00+00:00,1186.319,1187.529,1184.969,1185.449,2.08532
2017-01-10 07:00:00+00:00,1185.408,1186.798,1183.488,1184.238,2.36947
2017-01-10 08:00:00+00:00,1184.218,1185.389,1183.049,1185.328,3.16045
2017-01-10 09:00:00+00:00,1185.328,1185.429,1182.742,1184.058,1.74231
2017-01-10 10:00:00+00:00,1184.058,1185.999,1182.931,1185.408,2.5853
2017-01-10 11:00:00+00:00,1185.408,1185.409,1183.449,1184.159,1.87763
2017-01-10 12:00:00+00:00,1184.149,1185.389,1181.309,1182.078,2.73663
2017-01-10 13:00:00+00:00,1182.098,1184.408,1181.002,1184.241,3.05369
2017-01-10 14:00:00+00:00,1184.241,1190.609,1183.068,1188.821,4.81104
2017-01-10 15:00:00+00:00,1188.901,1190.409,1186.679,1188.749,5.46065
2017-01-10 16:00:00+00:00,1188.778,1188.939,1186.949,1187.928,4.54702
2017-01-10 17:00:00+00:00,1187.939,1188.732,1182.021,1184.258,3.172448
2017-01-10 18:00:00+00:00,1184.258,1187.489,1183.109,1186.778,2.76983
2017-01-10 19:00:00+00:00,1186.778,1187.239,1186.079,1186.728,2.21253
2017-01-10 20:00:00+00:00,1186.709,1187.569,1185.538,1187.128,1.62022
2017-01-10 21:00:00+00:00,1187.202,1188.102,1186.858,1186.971,0.603445
2017-01-10 22:00:00+00:00,1186.971,1186.971,1186.971,1186.971,7.5e-05
2017-01-10 23:00:00+00:00,1187.279,1187.722,1185.971,1186.099,0.50175
2017-01-11 00:00:00+00:00,1186.099,1188.958,1186.099,1187.711,1.62384
2017-01-11 01:00:00+00:00,1187.762,1189.112,1185.618,1187.978,2.09224
2017-01-11 02:00:00+00:00,1187.978,1188.258,1186.248,1187.048,1.23682
2017-01-11 03:00:00+00:00,1187.008,1188.459,1186.598,1187.569,1.52495
2017-01-11 04:00:00+00:00,1187.569,1188.409,1186.852,1188.058,1.50594
2017-01-11 05:00:00+00:00,1188.009,1189.078,1187.759,1189.029,1.89903
2017-01-11 06:00:00+00:00,1189.029,1190.709,1188.761,1190.321,2.03681
2017-01-11 07:00:00+00:00,1190.232,1190.309,1188.008,1188.559,2.07059
2017-01-11 08:00:00+00:00,1188.508,1191.319,1187.228,1190.248,3.30158
2017-01-11 09:00:00+00:00,1190.271,1190.399,1187.868,1188.428,2.61859
2017-01-11 10:00:00+00:00,1188.428,1189.039,1187.009,1188.308,2.84578
2017-01-11 11:00:00+00:00,1188.308,1190.159,1187.918,1189.101,2.65981
2017-01-11 12:00:00+00:00,1189.101,1189.528,1187.308,1188.628,2.92309
2017-01-11 13:00:00+00:00,1188.628,1189.388,1186.999,1187.998,3.49048
2017-01-11 14:00:00+00:00,1187.998,1188.488,1179.578,1180.488,4.9797
2017-01-11 15:00:00+00:00,1180.488,1180.861,1177.098,1180.421,4.66199
2017-01-11 16:00:00+00:00,1180.431,1188.958,1178.548,1182.988,5.30997
2017-01-11 17:00:00+00:00,1183.039,1189.609,1180.129,1188.658,5.14595
2017-01-11 18:00:00+00:00,1188.639,1198.179,1188.208,1194.889,6.01152
2017-01-11 19:00:00+00:00,1194.898,1195.939,1190.118,1191.798,4.79165
2017-01-11 20:00:00+00:00,1191.801,1192.129,1189.528,1190.908,2.84861
2017-01-11 21:00:00+00:00,1190.918,1192.119,1190.502,1190.502,0.599225
2017-01-11 22:00:00+00:00,1190.501,1190.501,1190.501,1190.501,7e-05
2017-01-11 23:00:00+00:00,1191.668,1194.329,1191.618,1193.462,0.87875
2017-01-12 00:00:00+00:00,1193.478,1195.172,1192.801,1194.491,1.36722
2017-01-12 01:00:00+00:00,1194.458,1195.909,1193.339,1195.389,2.60242
2017-01-12 02:00:00+00:00,1195.338,1198.732,1195.139,1197.238,2.59918
2017-01-12 03:00:00+00:00,1197.238,1198.158,1196.278,1197.708,0.95456
2017-01-12 04:00:00+00:00,1197.701,1198.159,1196.321,1197.208,0.88261
2017-01-12 05:00:00+00:00,1197.258,1198.489,1196.549,1198.488,2.19152
2017-01-12 06:00:00+00:00,1198.498,1200.892,1197.938,1200.782,2.22361
2017-01-12 07:00:00+00:00,1200.732,1200.949,1199.372,1199.999,2.47957
2017-01-12 08:00:00+00:00,1199.999,1206.929,1199.598,1204.668,4.98659
2017-01-12 09:00:00+00:00,1204.661,1205.449,1202.721,1205.341,3.381
2017-01-12 10:00:00+00:00,1205.341,1206.568,1203.299,1205.061,3.20609
2017-01-12 11:00:00+00:00,1205.058,1205.601,1203.309,1204.751,2.18523
2017-01-12 12:00:00+00:00,1204.779,1206.299,1203.878,1204.211,2.96582
2017-01-12 13:00:00+00:00,1204.211,1205.331,1200.278,1201.108,3.18737
2017-01-12 14:00:00+00:00,1201.108,1204.789,1200.238,1204.109,4.72112
2017-01-12 15:00:00+00:00,1204.109,1205.888,1199.818,1201.629,4.994024
2017-01-12 16:00:00+00:00,1201.678,1204.629,1200.901,1202.308,4.49806
2017-01-12 17:00:00+00:00,1202.301,1202.429,1199.668,1200.129,3.48312
2017-01-12 18:00:00+00:00,1200.129,1200.639,1196.958,1199.391,4.06316
2017-01-12 19:00:00+00:00,1199.391,1199.589,1196.178,1196.231,3.10099
2017-01-12 20:00:00+00:00,1196.242,1196.839,1194.311,1195.358,2.76696
2017-01-12 21:00:00+00:00,1195.338,1196.608,1194.371,1194.371,0.47713
2017-01-12 23:00:00+00:00,1194.138,1196.411,1193.518,1196.302,0.64041
2017-01-13 00:00:00+00:00,1196.219,1196.658,1193.588,1194.031,1.46603
2017-01-13 01:00:00+00:00,1193.981,1195.579,1192.788,1193.242,2.30823
2017-01-13 02:00:00+00:00,1193.242,1193.648,1191.461,1191.961,1.07715
2017-01-13 03:00:00+00:00,1191.961,1192.889,1191.258,1192.602,1.2743
2017-01-13 04:00:00+00:00,1192.602,1194.418,1192.438,1194.418,1.68073
2017-01-13 05:00:00+00:00,1194.418,1194.418,1192.461,1193.888,1.19644
2017-01-13 06:00:00+00:00,1193.888,1196.118,1193.349,1195.618,2.1008
2017-01-13 07:00:00+00:00,1195.579,1196.719,1194.248,1196.319,2.9791
2017-01-13 08:00:00+00:00,1196.319,1198.178,1195.081,1195.759,3.81686
2017-01-13 09:00:00+00:00,1195.769,1197.879,1194.398,1197.008,2.6249
2017-01-13 10:00:00+00:00,1197.058,1198.509,1196.488,1196.569,2.59881
2017-01-13 11:00:00+00:00,1196.558,1198.068,1196.519,1196.898,2.50067
2017-01-13 12:00:00+00:00,1196.928,1198.709,1196.428,1197.918,2.63803
2017-01-13 13:00:00+00:00,1197.891,1200.699,1195.789,1196.401,5.21535
2017-01-13 14:00:00+00:00,1196.401,1197.029,1187.838,1189.481,6.04572
2017-01-13 15:00:00+00:00,1189.432,1195.731,1188.741,1194.248,5.011455
2017-01-13 16:00:00+00:00,1194.348,1195.909,1192.378,1194.699,4.45515
2017-01-13 17:00:00+00:00,1194.689,1197.349,1194.088,1196.358,3.196942
2017-01-13 18:00:00+00:00,1196.358,1196.949,1194.959,1196.019,3.41372
2017-01-13 19:00:00+00:00,1196.029,1199.318,1196.018,1197.818,2.96406
2017-01-13 20:00:00+00:00,1197.858,1198.958,1197.089,1198.158,2.41633
2017-01-13 21:00:00+00:00,1198.208,1198.282,1196.668,1196.668,0.14135
2017-01-15 23:00:00+00:00,1200.202,1204.972,1197.849,1203.369,0.94146
2017-01-16 00:00:00+00:00,1203.391,1203.398,1201.322,1201.579,2.07794
2017-01-16 01:00:00+00:00,1201.608,1202.549,1200.218,1201.368,3.24756
2017-01-16 02:00:00+00:00,1201.368,1204.349,1200.621,1203.548,2.85167
2017-01-16 03:00:00+00:00,1203.528,1204.349,1202.398,1203.108,2.12431
2017-01-16 04:00:00+00:00,1203.108,1203.439,1202.289,1203.379,1.71014
2017-01-16 05:00:00+00:00,1203.429,1204.298,1202.718,1203.958,2.30222
2017-01-16 06:00:00+00:00,1203.949,1208.581,1203.638,1206.059,2.88266
2017-01-16 07:00:00+00:00,1206.069,1206.459,1203.928,1204.078,2.73325
2017-01-16 08:00:00+00:00,1204.078,1204.619,1201.798,1201.999,3.25076
2017-01-16 09:00:00+00:00,1201.948,1202.618,1201.151,1202.062,2.36779
2017-01-16 10:00:00+00:00,1202.022,1203.569,1201.389,1202.129,1.85397
2017-01-16 11:00:00+00:00,1202.129,1204.338,1201.828,1204.139,2.20992
2017-01-16 12:00:00+00:00,1204.118,1204.662,1202.619,1203.362,1.97847
2017-01-16 13:00:00+00:00,1203.411,1203.929,1202.469,1202.868,2.15811
2017-01-16 14:00:00+00:00,1202.838,1203.978,1201.768,1203.661,2.49189
2017-01-16 15:00:00+00:00,1203.659,1204.329,1202.418,1203.209,1.97491
2017-01-16 16:00:00+00:00,1203.258,1203.419,1201.828,1202.819,1.92692
2017-01-16 17:00:00+00:00,1202.819,1202.928,1202.508,1202.578,0.72852
2017-01-16 23:00:00+00:00,1202.309,1203.778,1201.979,1203.112,0.6842
2017-01-17 00:00:00+00:00,1203.078,1205.218,1203.022,1203.958,2.15346
2017-01-17 01:00:00+00:00,1203.948,1205.018,1203.278,1203.808,2.69746
2017-01-17 02:00:00+00:00,1203.768,1206.321,1203.708,1206.069,1.99794
2017-01-17 03:00:00+00:00,1206.099,1206.439,1205.402,1206.158,2.14284
2017-01-17 04:00:00+00:00,1206.138,1207.479,1205.729,1206.542,2.60336
2017-01-17 05:00:00+00:00,1206.589,1212.288,1206.589,1211.828,3.70055
2017-01-17 06:00:00+00:00,1211.818,1212.889,1209.961,1211.439,2.38774
2017-01-17 07:00:00+00:00,1211.459,1211.929,1209.472,1210.898,3.12371
2017-01-17 08:00:00+00:00,1210.898,1214.898,1210.619,1212.508,3.93499
2017-01-17 09:00:00+00:00,1212.558,1217.949,1212.129,1216.991,3.69233
2017-01-17 10:00:00+00:00,1216.879,1217.239,1214.178,1216.969,3.59175
2017-01-17 11:00:00+00:00,1217.009,1218.798,1214.389,1215.472,4.50283
2017-01-17 12:00:00+00:00,1215.472,1216.549,1210.618,1211.068,4.67369
2017-01-17 13:00:00+00:00,1211.118,1216.418,1211.118,1216.338,5.39069
2017-01-17 14:00:00+00:00,1216.338,1217.218,1214.138,1216.061,5.52829
2017-01-17 15:00:00+00:00,1216.101,1216.488,1212.621,1213.069,6.03965
2017-01-17 16:00:00+00:00,1213.069,1215.798,1212.488,1212.618,3.87082
2017-01-17 17:00:00+00:00,1212.638,1213.649,1211.988,1213.198,1.70299
2017-01-17 18:00:00+00:00,1213.168,1214.529,1212.472,1214.328,1.96441
2017-01-17 19:00:00+00:00,1214.329,1216.679,1214.329,1215.858,1.96928
2017-01-17 20:00:00+00:00,1215.858,1216.098,1215.009,1215.518,2.1488
2017-01-17 21:00:00+00:00,1215.558,1216.929,1215.358,1216.088,0.602025
2017-01-17 22:00:00+00:00,1215.911,1215.911,1215.911,1215.911,7.5e-05
2017-01-17 23:00:00+00:00,1217.028,1217.229,1214.749,1215.102,0.89185
2017-01-18 00:00:00+00:00,1215.052,1216.888,1214.591,1216.651,1.96371
2017-01-18 01:00:00+00:00,1216.638,1217.509,1212.988,1214.519,2.07296
2017-01-18 02:00:00+00:00,1214.499,1214.768,1213.519,1214.469,2.28381
2017-01-18 03:00:00+00:00,1214.501,1215.979,1214.402,1215.198,2.2801
2017-01-18 04:00:00+00:00,1215.188,1215.519,1214.399,1214.778,2.07871
2017-01-18 05:00:00+00:00,1214.762,1215.049,1210.998,1212.128,3.12499
2017-01-18 06:00:00+00:00,1212.131,1214.029,1211.529,1213.309,2.76306
2017-01-18 07:00:00+00:00,1213.279,1213.319,1210.078,1211.339,3.48174
2017-01-18 08:00:00+00:00,1211.239,1214.099,1210.819,1212.348,2.96125
2017-01-18 09:00:00+00:00,1212.329,1214.029,1212.078,1213.979,2.71754
2017-01-18 10:00:00+00:00,1213.978,1214.799,1211.448,1212.269,2.83288
2017-01-18 11:00:00+00:00,1212.269,1213.309,1211.278,1213.209,2.38924
2017-01-18 12:00:00+00:00,1213.209,1213.998,1211.872,1211.958,2.07813
2017-01-18 13:00:00+00:00,1211.971,1214.332,1211.369,1213.438,2.66345
2017-01-18 14:00:00+00:00,1213.438,1216.059,1213.029,1214.371,4.00212
2017-01-18 15:00:00+00:00,1214.421,1216.509,1213.509,1215.408,4.45631
2017-01-18 16:00:00+00:00,1215.408,1215.749,1212.682,1213.899,3.64761
2017-01-18 17:00:00+00:00,1213.889,1214.048,1212.541,1212.669,3.10408
2017-01-18 18:00:00+00:00,1212.721,1212.888,1209.578,1210.178,3.15541
2017-01-18 19:00:00+00:00,1210.168,1210.199,1208.459,1209.811,2.57874
2017-01-18 20:00:00+00:00,1209.792,1209.792,1202.348,1205.452,4.1339
2017-01-18 21:00:00+00:00,1205.451,1205.891,1203.178,1203.229,1.0139
2017-01-18 22:00:00+00:00,1203.152,1203.152,1203.152,1203.152,7.5e-05
2017-01-18 23:00:00+00:00,1202.888,1205.169,1201.758,1203.031,1.49927
2017-01-19 00:00:00+00:00,1202.942,1204.898,1202.428,1203.719,2.50931
2017-01-19 01:00:00+00:00,1203.691,1204.822,1197.558,1198.468,3.58858
2017-01-19 02:00:00+00:00,1198.451,1201.688,1198.151,1201.139,3.00368
2017-01-19 03:00:00+00:00,1201.139,1203.099,1200.828,1201.918,2.95976
2017-01-19 04:00:00+00:00,1201.918,1203.569,1201.918,1203.329,2.15939
2017-01-19 05:00:00+00:00,1203.329,1203.428,1201.328,1202.478,2.58824
2017-01-19 06:00:00+00:00,1202.438,1202.629,1201.068,1202.048,2.27706
2017-01-19 07:00:00+00:00,1202.048,1202.268,1198.782,1199.568,3.70115
2017-01-19 08:00:00+00:00,1199.579,1203.432,1198.228,1203.209,4.2411
2017-01-19 09:00:00+00:00,1203.158,1205.81,1202.089,1204.239,4.00957
2017-01-19 10:00:00+00:00,1204.239,1204.659,1201.758,1202.558,3.43646
2017-01-19 11:00:00+00:00,1202.519,1203.679,1202.229,1202.928,2.43827
2017-01-19 12:00:00+00:00,1202.928,1204.558,1202.728,1204.418,2.99739
2017-01-19 13:00:00+00:00,1204.431,1205.798,1199.708,1201.541,5.56997
2017-01-19 14:00:00+00:00,1201.592,1202.279,1195.988,1196.409,6.63065
2017-01-19 15:00:00+00:00,1196.482,1200.548,1195.849,1199.542,5.29282
2017-01-19 16:00:00+00:00,1199.519,1203.039,1199.519,1199.979,4.40899
2017-01-19 17:00:00+00:00,1199.968,1200.791,1198.279,1200.061,3.38661
2017-01-19 18:00:00+00:00,1200.061,1202.578,1198.948,1200.738,4.08497
2017-01-19 19:00:00+00:00,1200.738,1205.678,1200.238,1205.539,4.16986
2017-01-19 20:00:00+00:00,1205.579,1206.479,1204.438,1204.688,3.13326
2017-01-19 21:00:00+00:00,1204.618,1205.328,1203.861,1203.861,0.60666
2017-01-19 22:00:00+00:00,1203.861,1203.861,1203.861,1203.861,7.5e-05
2017-01-19 23:00:00+00:00,1204.362,1204.689,1202.538,1203.559,0.87705
2017-01-20 00:00:00+00:00,1203.669,1204.918,1203.168,1203.459,2.05177
2017-01-20 01:00:00+00:00,1203.429,1207.999,1203.099,1207.499,3.37075
2017-01-20 02:00:00+00:00,1207.499,1207.898,1205.828,1206.889,2.345
2017-01-20 03:00:00+00:00,1206.938,1208.369,1206.938,1208.018,1.47656
2017-01-20 04:00:00+00:00,1208.068,1208.068,1206.818,1207.238,1.23652
2017-01-20 05:00:00+00:00,1207.232,1207.628,1206.168,1206.688,2.34166
2017-01-20 06:00:00+00:00,1206.688,1207.989,1206.658,1207.788,2.03838
2017-01-20 07:00:00+00:00,1207.788,1209.039,1205.618,1205.909,3.30396
2017-01-20 08:00:00+00:00,1205.849,1207.049,1202.009,1202.209,4.48855
2017-01-20 09:00:00+00:00,1202.199,1203.608,1200.541,1201.399,3.79505
2017-01-20 10:00:00+00:00,1201.378,1201.689,1198.578,1199.801,3.71714
2017-01-20 11:00:00+00:00,1199.882,1200.818,1199.171,1200.791,2.73224
2017-01-20 12:00:00+00:00,1200.779,1202.999,1200.192,1200.349,2.66793
2017-01-20 13:00:00+00:00,1200.399,1203.919,1200.299,1203.832,4.37833
2017-01-20 14:00:00+00:00,1203.769,1204.178,1199.808,1200.658,5.28996
2017-01-20 15:00:00+00:00,1200.668,1205.289,1200.502,1203.678,5.19783
2017-01-20 16:00:00+00:00,1203.628,1204.299,1200.758,1203.491,4.04291
2017-01-20 17:00:00+00:00,1203.491,1207.458,1202.118,1205.328,6.21724
2017-01-20 18:00:00+00:00,1205.338,1206.438,1203.848,1206.101,4.46961
2017-01-20 19:00:00+00:00,1206.151,1214.898,1206.001,1212.568,5.00217
2017-01-20 20:00:00+00:00,1212.669,1212.869,1207.251,1207.409,4.01035
2017-01-20 21:00:00+00:00,1207.428,1210.472,1207.208,1209.609,0.38131
2017-01-22 23:00:00+00:00,1209.462,1215.691,1209.462,1215.401,1.32574
2017-01-23 00:00:00+00:00,1215.401,1216.248,1214.302,1215.158,1.42834
2017-01-23 01:00:00+00:00,1215.258,1217.889,1214.658,1217.838,3.53485
2017-01-23 02:00:00+00:00,1217.828,1219.449,1217.328,1218.159,3.19964
2017-01-23 03:00:00+00:00,1218.159,1218.548,1216.549,1216.649,2.40944
2017-01-23 04:00:00+00:00,1216.669,1216.719,1214.168,1214.269,2.0629
2017-01-23 05:00:00+00:00,1214.269,1216.839,1213.768,1216.548,2.98071
